_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
5767,mae-e-bebe,Mae e Bebe,keyword,trocador portátil,13,50,True,,21862868966,407995286,Mãe e Filho Enxovais,Kit Ninho Redutor para Berço + Almofada Amamentação para Amamentar + Trocador Portatil Porta Fralda,https://shopee.com.br/product/407995286/21862868966,https://s.shopee.com.br/AUrvo5xbu0,https://cf.shopee.com.br/file/br-11134207-81z1k-mh1u2d0ak8w044,0.09,0.09,0.09,0.09,0.09,11.6991,129.99,0,1782874799,1777258800,129.99,129.99,"[100632, 100679, 100979]",4.8,14,[2],0.06,0.03,"[""keyword:trocador portátil"", ""keyword:almofada amamentação""]","[""troca-trocadores-portateis"", ""amamentacao-almofadas""]",15043,407995286:21862868966,1,candidato_revisao_duplicata_nome_preco,dup_np_000381,5,false,source_hits,"[""trocador portátil"", ""almofada amamentação""]",[]
5788,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,8,50,True,,23793685852,443191322,Babyland ,Kit Maleta Atividade Sensorial Montessori Infantil 2-4an,https://shopee.com.br/product/443191322/23793685852,https://s.shopee.com.br/8V6rQtFZqU,https://cf.shopee.com.br/file/br-11134207-7r98o-m5wwgut7tqhc79,0.13,0.13,0.13,0.13,0.13,11.687,89.9,1,1782874799,1777258800,89.9,89.9,"[100632, 100684, 101012]",4.9,54,[],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18663,443191322:23793685852,1,candidato_revisao_duplicata_nome_preco,dup_np_000360,2,false,source_hits,"[""brinquedo montessori bebê""]",[]
5834,mae-e-bebe,Mae e Bebe,keyword,carrinho bebê,17,50,True,,23093418643,1275097038,Stikids,Capa De Bebê Conforto E Carrinho Bordados Papi Anatômica,https://shopee.com.br/product/1275097038/23093418643,https://s.shopee.com.br/gO05T92pa,https://cf.shopee.com.br/file/sg-11134201-7rdyc-m15xvxp73wne19,0.15,0.15,0.15,0.15,0.15,11.58,77.2,0,1782874799,1777258800,77.2,77.2,"[100632, 100674, 100947]",5.0,0,[1],0.12,0.03,"[""keyword:carrinho bebê"", ""keyword:bebê conforto""]","[""passeio-carrinhos"", ""passeio-bebe-conforto""]",9504,1275097038:23093418643,1,candidato_revisao_duplicata_nome_preco,dup_np_000185,2,false,source_hits,"[""carrinho bebê"", ""bebê conforto""]",[]
5835,mae-e-bebe,Mae e Bebe,keyword,roupa bebê,22,50,True,,23998889885,568046030,Ame Kids - Moda Infantil,Kit 4 Peças de Roupas para Bebê Unissex 2 Body Manga Curta e 2 Short Canelado,https://shopee.com.br/product/568046030/23998889885,https://s.shopee.com.br/W4ZuTylB8,https://cf.shopee.com.br/file/sg-11134201-82601-mj8vioalk7i844,0.19,0.19,0.19,0.19,0.19,11.571,60.9,0,1782874799,1777258800,60.9,60.9,"[100633, 100690, 101046]",5.0,24,[],0.16,0.03,"[""keyword:roupa bebê"", ""keyword:body bebê""]","[""roupas-geral"", ""roupas-body""]",20105,568046030:23998889885,1,candidato_revisao_duplicata_nome_preco,dup_np_000313,3,false,source_hits,"[""roupa bebê"", ""body bebê""]",[]
5836,mae-e-bebe,Mae e Bebe,keyword,roupa bebê,22,50,True,,23598898185,568046030,Ame Kids - Moda Infantil,Kit 4 Peças de Roupas para Bebê Unissex 2 Body Manga Curta e 2 Short Canelado,https://shopee.com.br/product/568046030/23598898185,https://s.shopee.com.br/Ll9iAzOW7,https://cf.shopee.com.br/file/sg-11134201-8260e-mj8gvkrui2o76b,0.19,0.19,0.19,0.19,0.19,11.571,60.9,0,1782874799,1777258800,60.9,60.9,"[100633, 100691, 101057]",5.0,24,[],0.16,0.03,"[""keyword:roupa bebê"", ""keyword:body bebê""]","[""roupas-geral"", ""roupas-body""]",20106,568046030:23598898185,1,candidato_revisao_duplicata_nome_preco,dup_np_000313,3,false,source_hits,"[""roupa bebê"", ""body bebê""]",[]
5851,mae-e-bebe,Mae e Bebe,keyword,canguru bebê,23,50,True,,8201616572,340054154,PlanetadoBebê,Canguru Baby Carrier Supreme Comfort 4 em 1 Preto - NUK,https://shopee.com.br/product/340054154/8201616572,https://s.shopee.com.br/30lus4agq4,https://cf.shopee.com.br/file/9a07cab9a8bd7cc11fe3cb97b84df978,0.03,0.03,0.03,0.03,0.03,11.52,384.0,3,1782874799,1777258800,384.0,384.0,"[100632, 100674, 100945]",4.9,1,[1],0.0,0.03,"[""keyword:canguru bebê""]","[""passeio-canguru-ergonomico""]",11150,340054154:8201616572,1,candidato_revisao_duplicata_nome_preco,dup_np_000170,2,false,source_hits,"[""canguru bebê""]",[]
5914,mae-e-bebe,Mae e Bebe,keyword,bebê conforto,3,50,True,,20899601488,324536294,Krokodilus Oficial,Sandália Molekinho Infantil Casual Bebê Conforto 2400-164,https://shopee.com.br/product/324536294/20899601488,https://s.shopee.com.br/5q66Ew3NlG,https://cf.shopee.com.br/file/sg-11134201-7rccx-m670c8wy7w3y18,0.23,0.23,0.23,0.23,0.23,11.477,49.9,0,1782874799,1777258800,49.9,99.9,"[100633, 100692, 101060]",4.9,50,[1],0.2,0.03,"[""keyword:bebê conforto""]","[""passeio-bebe-conforto""]",10077,324536294:20899601488,1,candidato_revisao_duplicata_nome_preco,dup_np_000459,2,false,source_hits,"[""bebê conforto""]",[]
5939,mae-e-bebe,Mae e Bebe,keyword,cadeira alimentação bebê,5,50,True,,42921919104,230709939,Value Choice," Capa de cadeira de bebê de pelúcia fofa: assento de apoio para sentar, alimentar e aninhar - Lavável, sem enchimento",https://shopee.com.br/product/230709939/42921919104,https://s.shopee.com.br/1Vx737QsBp,https://cf.shopee.com.br/file/sg-11134201-823rf-mp4l94uis1dtef,0.13,0.13,0.13,0.13,0.13,11.427,87.9,0,1782874799,1777258800,87.9,100.38,"[100632, 100675, 100955]",5.0,1,[2],0.1,0.03,"[""keyword:cadeira alimentação bebê""]","[""alimentacao-cadeiras""]",3124,230709939:42921919104,1,candidato_revisao_duplicata_nome_preco,dup_np_000186,2,false,source_hits,"[""cadeira alimentação bebê""]",[]
6171,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,14,50,True,,22194190644,1163157664,Beelink_BR,Babá Eletrônica HelloBaby Hb66Pro Monitor Bebê 3.2 White,https://shopee.com.br/product/1163157664/22194190644,https://s.shopee.com.br/40eS4K80pt,https://cf.shopee.com.br/file/br-11134275-7r98o-mbfdq3yki8dedd,0.03,0.03,0.03,0.03,0.03,10.9212,364.04,0,1782874799,1777258800,364.04,364.04,"[100632, 100680, 100984]",5.0,35,[1],0.0,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",17076,1163157664:22194190644,1,candidato_revisao_duplicata_nome_preco,dup_np_000071,2,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
6267,mae-e-bebe,Mae e Bebe,keyword,bomba tira leite,7,50,True,,23298691111,1479781657,Sítio do Bebê,Bomba Tira Leite Portátil Recarregável Extrator Bomba Tira Leite Automático Para Amamentação,https://shopee.com.br/product/1479781657/23298691111,https://s.shopee.com.br/90382ESOte,https://cf.shopee.com.br/file/br-11134207-81z1k-mgyxu5x379qc21,0.12,0.12,0.12,0.12,0.12,10.728,89.4,747,1782874799,1777258800,89.4,89.4,"[100632, 100675, 100954]",4.9,55,[2],0.09,0.03,"[""keyword:bomba tira leite""]","[""amamentacao-extracao-leite""]",21850,1479781657:23298691111,1,candidato_revisao_duplicata_nome_preco,dup_np_000130,2,false,source_hits,"[""bomba tira leite""]",[]
6404,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,15,50,True,,18497993631,1281454190,ALF E-BAZAR,Brinquedo Educacional de Alfabetização Montessori,https://shopee.com.br/product/1281454190/18497993631,https://s.shopee.com.br/2BCntGPsVZ,https://cf.shopee.com.br/file/sg-11134201-7req0-m1rc4hb7yefy3a,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",5.0,58,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18881,1281454190:18497993631,1,candidato_revisao_duplicata_nome_preco,dup_np_000146,4,false,source_hits,"[""brinquedo montessori bebê""]",[]
6405,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,14,50,True,,23997880688,984521157,Novaê,Maleta Blocos de Montar Educacional Montessori 283 Peças,https://shopee.com.br/product/984521157/23997880688,https://s.shopee.com.br/1BKGhQL1VG,https://cf.shopee.com.br/file/sg-11134201-7rdvi-m0qmuzc8ew0456,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",5.0,56,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18851,984521157:23997880688,1,candidato_revisao_duplicata_nome_preco,dup_np_000400,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6406,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,15,50,True,,19699498098,1281454190,ALF E-BAZAR,Maleta Blocos de Montar Educacional Montessori 283 Peças,https://shopee.com.br/product/1281454190/19699498098,https://s.shopee.com.br/1qZxUeR9BT,https://cf.shopee.com.br/file/sg-11134201-7rdvi-m0qoh5erztaaa0,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",5.0,56,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18879,1281454190:19699498098,1,candidato_revisao_duplicata_nome_preco,dup_np_000400,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6407,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,15,50,True,,19899497351,1281454190,ALF E-BAZAR,Brinquedo  Pedagógico Montessori 3d Letra Número com Pescaria Magnético,https://shopee.com.br/product/1281454190/19899497351,https://s.shopee.com.br/1Vx762SPrN,https://cf.shopee.com.br/file/sg-11134201-7rdvq-m0qoscpnt6rec8,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",5.0,53,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18877,1281454190:19899497351,1,candidato_revisao_duplicata_nome_preco,dup_np_000147,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6410,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,14,50,True,,23997880732,984431447,AGLCommerce,Maleta Blocos de Montar Educacional Montessori 283 Peças,https://shopee.com.br/product/984431447/23997880732,https://s.shopee.com.br/20tNgxHqoH,https://cf.shopee.com.br/file/br-11134207-7r98o-m0uu3odnb7ghb1,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,4,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",4.9,56,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18842,984431447:23997880732,1,candidato_revisao_duplicata_nome_preco,dup_np_000400,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6412,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,14,50,True,,18399508931,984521157,Novaê,Maleta Blocos de Montar Educacional Montessori 283 Peças - Dinossauro,https://shopee.com.br/product/984521157/18399508931,https://s.shopee.com.br/110qV7LeqF,https://cf.shopee.com.br/file/sg-11134201-7rdxx-m0qmffopecp526,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",4.9,47,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18852,984521157:18399508931,1,candidato_revisao_duplicata_nome_preco,dup_np_000399,3,false,source_hits,"[""brinquedo montessori bebê""]",[]
6413,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,15,50,True,,19897924084,1281454190,ALF E-BAZAR,Maleta Blocos de Montar Educacional Montessori 283 Peças - Dinossauro,https://shopee.com.br/product/1281454190/19897924084,https://s.shopee.com.br/1gGXILRmWQ,https://cf.shopee.com.br/file/sg-11134201-7rdxp-m0qop1haak5637,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",4.9,47,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18878,1281454190:19897924084,1,candidato_revisao_duplicata_nome_preco,dup_np_000399,3,false,source_hits,"[""brinquedo montessori bebê""]",[]
6416,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,13,50,True,,19799497725,332083866,LULUMagazine,Brinquedo  Pedagógico Montessori 3d Letra Número com Pescaria Magnético,https://shopee.com.br/product/332083866/19799497725,https://s.shopee.com.br/18JJHKvYa,https://cf.shopee.com.br/file/sg-11134201-7rdwf-m0qompiv6wr297,0.13,0.13,0.13,0.13,0.13,10.3987,79.99,2,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",4.8,53,[2],0.1,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18811,332083866:19799497725,1,candidato_revisao_duplicata_nome_preco,dup_np_000147,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6501,mae-e-bebe,Mae e Bebe,keyword,bebê conforto,27,50,True,,22594259912,1542939780,MRVC ALINE ECOMERCE,Carrinho de Boneca 3 em 1 Divertoys – Bebê Conforto + Cadeirinha - Brinquedo Infantil para Meninas,https://shopee.com.br/product/1542939780/22594259912,https://s.shopee.com.br/6ffDEVHCtu,https://cf.shopee.com.br/file/sg-11134201-7rdyn-mcmr55zpvda872,0.13,0.13,0.13,0.13,0.13,10.257,78.9,35,1782874799,1777258800,78.9,78.9,"[100632, 100684, 101008]",4.9,0,[2],0.1,0.03,"[""keyword:bebê conforto""]","[""passeio-bebe-conforto""]",10569,1542939780:22594259912,1,candidato_revisao_duplicata_nome_preco,dup_np_000192,2,false,source_hits,"[""bebê conforto""]",[]
6526,mae-e-bebe,Mae e Bebe,keyword,trocador portátil,40,50,False,,23494824291,397374716,NEZHA SHOP,Grande Barraca Trocador De Roupas Banheiro Camping Tenda Portátil Banho Iglu 150*150*190cm,https://shopee.com.br/product/397374716/23494824291,https://s.shopee.com.br/50WzG1qniQ,https://cf.shopee.com.br/file/sg-11134201-8260f-mk9iekd98u8032,0.03,0.03,0.03,0.03,0.03,10.1988,339.96,160,1782874799,1777258800,339.96,359.96,"[100637, 100725, 101273]",4.9,0,[],0.0,0.03,"[""keyword:trocador portátil""]","[""troca-trocadores-portateis""]",15607,397374716:23494824291,1,candidato_revisao_duplicata_nome_preco,dup_np_000286,2,false,source_hits,"[""trocador portátil""]",[]
6622,mae-e-bebe,Mae e Bebe,keyword,almofada amamentação,30,50,True,,22293595497,1425011876,TutaStore,Kit 6 Caixas Absorvente Protetor de Seio Stima+ C/192 UN  (Cada CX Com 32 Un) Toque Macio,https://shopee.com.br/product/1425011876/22293595497,https://s.shopee.com.br/6L2MrHnWgQ,https://cf.shopee.com.br/file/br-11134201-7r98o-m3nsnu91qp5n9e,0.1,0.1,0.1,0.1,0.1,9.999,99.99,0,1782874799,1777258800,99.99,99.99,"[100632, 100675, 100954]",4.9,0,[2],0.07,0.03,"[""keyword:almofada amamentação""]","[""amamentacao-almofadas""]",21460,1425011876:22293595497,1,candidato_revisao_duplicata_nome_preco,dup_np_000314,2,false,source_hits,"[""almofada amamentação""]",[]
6642,mae-e-bebe,Mae e Bebe,keyword,mosquiteiro bebê,28,50,True,,22198470073,680869101,Mim Enxovais,Mosquiteiro Berço em Voil de Seda Luxo Delicado Varal Varão Berço Americano,https://shopee.com.br/product/680869101/22198470073,https://s.shopee.com.br/7VEKEhWbNI,https://cf.shopee.com.br/file/br-11134207-7r98o-m98zk9mpj5s2a6,0.1,0.1,0.1,0.1,0.1,9.987,99.87,31,1782874799,1777258800,99.87,109.94,"[100632, 100680, 100985]",4.9,56,[2],0.07,0.03,"[""keyword:mosquiteiro bebê""]","[""quarto-sono-mosquiteiros""]",16413,680869101:22198470073,1,candidato_revisao_duplicata_nome_preco,dup_np_000429,2,false,source_hits,"[""mosquiteiro bebê""]",[]
6729,mae-e-bebe,Mae e Bebe,keyword,bebê conforto,31,50,True,,20955195167,480515428,FEC Shop,Canguru Bebê Passeio Carregador Com 3 Posição Conforto Mamãe - 13kg,https://shopee.com.br/product/480515428/20955195167,https://s.shopee.com.br/BRjUbj8ji,https://cf.shopee.com.br/file/br-11134207-7r98o-ltmrj11vmkoo1a,0.09,0.09,0.09,0.09,0.09,9.8091,108.99,0,1782874799,1777258800,108.99,108.99,"[100632, 100674, 100945]",5.0,28,[2],0.06,0.03,"[""keyword:bebê conforto"", ""keyword:canguru bebê""]","[""passeio-bebe-conforto"", ""passeio-canguru-ergonomico""]",10619,480515428:20955195167,1,candidato_revisao_duplicata_nome_preco,dup_np_000174,2,false,source_hits,"[""bebê conforto"", ""canguru bebê""]",[]
6861,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,22,50,True,,19697925584,332083866,LULUMagazine,Maleta Blocos de Montar Educacional Montessori 283 Peças,https://shopee.com.br/product/332083866/19697925584,https://s.shopee.com.br/7fXkRNlyVd,https://cf.shopee.com.br/file/sg-11134201-7rdw6-m0qoc4dywdc410,0.12,0.12,0.12,0.12,0.12,9.5988,79.99,0,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101007]",5.0,56,[2],0.09,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",19073,332083866:19697925584,1,candidato_revisao_duplicata_nome_preco,dup_np_000400,5,false,source_hits,"[""brinquedo montessori bebê""]",[]
6866,mae-e-bebe,Mae e Bebe,keyword,brinquedo montessori bebê,20,50,True,,22398000227,332083866,LULUMagazine,Brinquedo Educacional de Alfabetização Montessori,https://shopee.com.br/product/332083866/22398000227,https://s.shopee.com.br/BRjVmJyzN,https://cf.shopee.com.br/file/sg-11134201-7reof-m1wqvii16zt5a8,0.12,0.12,0.12,0.12,0.12,9.5988,79.99,1,1782874799,1777258800,79.99,79.99,"[100632, 100684, 101012]",4.9,58,[2],0.09,0.03,"[""keyword:brinquedo montessori bebê""]","[""brinquedos-montessori""]",18993,332083866:22398000227,1,candidato_revisao_duplicata_nome_preco,dup_np_000146,4,false,source_hits,"[""brinquedo montessori bebê""]",[]
6977,mae-e-bebe,Mae e Bebe,keyword,bebê conforto,22,50,True,,23597909550,343957939,TAConfecções,Almofada Protetora Cinto Segurança Carro Viagem Cadeirinha FORMATO H MUITO CONFORTO,https://shopee.com.br/product/343957939/23597909550,https://s.shopee.com.br/BRjUYAwqR,https://cf.shopee.com.br/file/br-11134207-7r98o-m1ngo7le62h489,0.15,0.15,0.15,0.15,0.15,9.4485,62.99,0,1782874799,1777258800,62.99,62.99,"[100632, 100674, 100949]",5.0,0,[],0.12,0.03,"[""keyword:bebê conforto""]","[""passeio-bebe-conforto""]",10464,343957939:23597909550,1,candidato_revisao_duplicata_nome_preco,dup_np_000022,2,false,source_hits,"[""bebê conforto""]",[]
7162,mae-e-bebe,Mae e Bebe,keyword,canguru bebê,5,50,True,,22694655677,1210575570,Flores Artesanais,Banco De Cintura Para Bebê Canguru Bebe Passeio Varias Cores Mochila Infantil Hipseat Carrier - 1851,https://shopee.com.br/product/1210575570/22694655677,https://s.shopee.com.br/7Kuu1lQr17,https://cf.shopee.com.br/file/sg-11134201-821et-mggmsemg1ekr76,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,2,1782874799,1777258800,69.99,69.99,"[100632, 100674, 100945]",5.0,46,[2],0.1,0.03,"[""keyword:canguru bebê""]","[""passeio-canguru-ergonomico""]",10863,1210575570:22694655677,1,candidato_revisao_duplicata_nome_preco,dup_np_000075,8,false,source_hits,"[""canguru bebê""]",[]
7164,mae-e-bebe,Mae e Bebe,keyword,banheira bebê,22,50,True,,23899245443,1393520982,Presentes&Bazar,Assento de banho antiderrapante para bebê--3809,https://shopee.com.br/product/1393520982/23899245443,https://s.shopee.com.br/3ViBSrsRr6,https://cf.shopee.com.br/file/sg-11134201-81zuh-mj1agf13lv5vc4,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,0,1782874799,1777258800,69.99,69.99,"[100632, 100678, 100968]",5.0,50,[2],0.1,0.03,"[""keyword:banheira bebê""]","[""banho-banheiras""]",12009,1393520982:23899245443,1,candidato_revisao_duplicata_nome_preco,dup_np_000046,2,false,source_hits,"[""banheira bebê""]",[]
7165,mae-e-bebe,Mae e Bebe,keyword,canguru bebê,5,50,True,,23594640387,1058400587,Caminho.das.flores,Banco De Cintura Para Bebê Canguru Bebe Passeio Varias Cores Mochila Infantil Hipseat Carrier - 1851,https://shopee.com.br/product/1058400587/23594640387,https://s.shopee.com.br/30lurnhLoV,https://cf.shopee.com.br/file/sg-11134201-821ef-mggmytxntm33c4,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,0,1782874799,1777258800,69.99,69.99,"[100632, 100674, 100945]",5.0,46,[2],0.1,0.03,"[""keyword:canguru bebê""]","[""passeio-canguru-ergonomico""]",10875,1058400587:23594640387,1,candidato_revisao_duplicata_nome_preco,dup_np_000075,8,false,source_hits,"[""canguru bebê""]",[]
7171,mae-e-bebe,Mae e Bebe,keyword,canguru bebê,5,50,True,,23799137634,1393520982,Presentes&Bazar,Banco De Cintura Para Bebê Canguru Bebe Passeio Varias Cores Mochila Infantil Hipseat Carrier - 1851,https://shopee.com.br/product/1393520982/23799137634,https://s.shopee.com.br/5VTFqOXpjg,https://cf.shopee.com.br/file/sg-11134201-821cw-mggq13zyaxvuef,0.13,0.13,0.13,0.13,0.13,9.0987,69.99,399,1782874799,1777258800,69.99,69.99,"[100632, 100674, 100945]",4.9,46,[2],0.1,0.03,"[""keyword:canguru bebê""]","[""passeio-canguru-ergonomico""]",10859,1393520982:23799137634,1,candidato_revisao_duplicata_nome_preco,dup_np_000075,8,false,source_hits,"[""canguru bebê""]",[]
7196,mae-e-bebe,Mae e Bebe,keyword,mamadeira,21,50,True,,9539075778,419005471,Paco Baby,Escorredor Para Mamadeira e Acessórios - Kuka,https://shopee.com.br/product/419005471/9539075778,https://s.shopee.com.br/7fXkPZsigx,https://cf.shopee.com.br/file/8d1842f6192732a376d8b9f6a8195c7e,0.13,0.13,0.13,0.13,0.13,9.087,69.9,0,1782874799,1777258800,69.9,69.9,"[100632, 100675, 100953]",5.0,0,[],0.1,0.03,"[""keyword:mamadeira""]","[""alimentacao-mamadeiras""]",2339,419005471:9539075778,1,candidato_revisao_duplicata_nome_preco,dup_np_000266,2,false,source_hits,"[""mamadeira""]",[]
7231,mae-e-bebe,Mae e Bebe,keyword,trocador portátil,3,50,True,,23399155834,1618068385,rainha de luxo,Trocador de Fralda Impermeável Portátil,https://shopee.com.br/product/1618068385/23399155834,https://s.shopee.com.br/6Aiwe7DPXa,https://cf.shopee.com.br/file/br-11134207-81z1k-mgf9f2u3pc05ec,0.18,0.18,0.18,0.18,0.18,9.0,50.0,0,1782874799,1777258800,50.0,50.0,"[100632, 100683, 101001]",5.0,0,[],0.15,0.03,"[""keyword:trocador portátil""]","[""troca-trocadores-portateis""]",14787,1618068385:23399155834,1,candidato_revisao_duplicata_nome_preco,dup_np_000498,4,false,source_hits,"[""trocador portátil""]",[]
7232,mae-e-bebe,Mae e Bebe,keyword,trocador portátil,3,50,True,,58250368205,1618068385,rainha de luxo,Trocador de Fralda Impermeável Portátil,https://shopee.com.br/product/1618068385/58250368205,https://s.shopee.com.br/6VLn2jC8rc,https://cf.shopee.com.br/file/br-11134207-81z1k-mgm5k86ypoud63,0.18,0.18,0.18,0.18,0.18,9.0,50.0,0,1782874799,1777258800,50.0,50.0,"[100632, 100683, 101001]",5.0,0,[],0.15,0.03,"[""keyword:trocador portátil""]","[""troca-trocadores-portateis""]",14788,1618068385:58250368205,1,candidato_revisao_duplicata_nome_preco,dup_np_000498,4,false,source_hits,"[""trocador portátil""]",[]
7240,mae-e-bebe,Mae e Bebe,keyword,trocador portátil,2,50,True,,22599170645,1618068385,rainha de luxo,Trocador de Fralda Impermeável Portátil,https://shopee.com.br/product/1618068385/22599170645,https://s.shopee.com.br/20tNgSLZeR,https://cf.shopee.com.br/file/br-11134207-81z1k-mgfagwy33apx2e,0.18,0.18,0.18,0.18,0.18,9.0,50.0,6,1782874799,1777258800,50.0,50.0,"[100632, 100683, 101001]",4.8,0,[],0.15,0.03,"[""keyword:trocador portátil""]","[""troca-trocadores-portateis""]",14783,1618068385:22599170645,1,candidato_revisao_duplicata_nome_preco,dup_np_000498,4,false,source_hits,"[""trocador portátil""]",[]
7267,mae-e-bebe,Mae e Bebe,keyword,babá eletrônica,28,50,True,,22393665666,1209049778,BUYBRAS BRASIL,"Baba Eletrônica Com Monitor Visão Noturna, Câmera c/ Audio Sensor de Temperatura",https://shopee.com.br/product/1209049778/22393665666,https://s.shopee.com.br/5VTFrBIe7b,https://cf.shopee.com.br/file/br-11134207-7r98o-m5d4ghk6u0y81b,0.03,0.03,0.03,0.03,0.03,8.997,299.9,0,1782874799,1777258800,299.9,299.9,"[100632, 100680, 100984]",4.9,40,[],0.0,0.03,"[""keyword:babá eletrônica"", ""keyword:monitor bebê""]","[""quarto-monitoramento""]",17294,1209049778:22393665666,1,candidato_revisao_duplicata_nome_preco,dup_np_000054,2,false,source_hits,"[""babá eletrônica"", ""monitor bebê""]",[]
7318,mae-e-bebe,Mae e Bebe,keyword,canguru bebê,23,50,True,,6167125860,340054154,PlanetadoBebê,Canguru Baby Carrier Natural Fit 3 Em 1 Cinza - NUK,https://shopee.com.br/product/340054154/6167125860,https://s.shopee.com.br/2g94TSbxW2,https://cf.shopee.com.br/file/bdb267f0d9eaccedda088a000042126c,0.03,0.03,0.03,0.03,0.03,8.97,299.0,1,1782874799,1777258800,299.0,299.0,"[100632, 100674, 100945]",5.0,2,[1],0.0,0.03,"[""keyword:canguru bebê""]","[""passeio-canguru-ergonomico""]",11152,340054154:6167125860,1,candidato_revisao_duplicata_nome_preco,dup_np_000169,2,false,source_hits,"[""canguru bebê""]",[]
7506,mae-e-bebe,Mae e Bebe,keyword,bebê,8,50,True,,23498784862,1500701335,TernurinhaStore,Mamadeira Easy Flow 330ML +4m Bico Ultrasoft Silicone Anti Vazamento Anti Colica Bebe Buba,https://shopee.com.br/product/1500701335/23498784862,https://s.shopee.com.br/AKYVZBbM4S,https://cf.shopee.com.br/file/br-11134207-7r98o-md106aijzoz673,0.23,0.23,0.23,0.23,0.23,8.717,37.9,0,1782874799,1777258800,37.9,37.9,"[100632, 100675, 100953]",5.0,0,[],0.2,0.03,"[""keyword:bebê"", ""keyword:mamadeira""]","[""alimentacao-mamadeiras""]",332,1500701335:23498784862,1,candidato_revisao_duplicata_nome_preco,dup_np_000406,2,false,source_hits,"[""bebê"", ""mamadeira""]",[]
