itemId,productName,productLink,offerLink,imageUrl,price,priceMax,sales,ratingStar,shopType,sellerCommissionRate,shopeeCommissionRate,subniches
23796345604,Calça Flare Boca de Sino — Sofisticação com Toque Vintage,https://shopee.com.br/product/359264009/23796345604,https://s.shopee.com.br/1Vx7EDLjuc,https://cf.shopee.com.br/file/br-11134207-7r98o-mdm1elszy2mpde,169.11,187.9,2,4.8,[],0.13,0.03,"[""moda-calcas""]"
58208331967,🖤 Conjunto Feminino Couro Sintético Jaqueta + Short Saia,https://shopee.com.br/product/376268401/58208331967,https://s.shopee.com.br/2BCo48CEqM,https://cf.shopee.com.br/file/br-11134207-820m2-mmqw4w3qdon840,169.0,169.0,3,5.0,[],0.13,0.03,"[""moda-inverno""]"
23798385430,Calça Jeans Mom Feminina Cintura Alta Básica com Elastano 00201 Consciência Jeans,https://shopee.com.br/product/983247651/23798385430,https://s.shopee.com.br/4fu8zlTc5a,https://cf.shopee.com.br/file/br-11134207-7r98o-m8f2zhq8ltddc0,169.0,169.0,5,4.8,[],0.13,0.03,"[""moda-calcas""]"
58200990395,Conjunto Feminino em Tecido Alfaiataria Cropped Gola Alta Manga Longa Bufante e Saia Cintura Alta Elegante,https://shopee.com.br/product/479290593/58200990395,https://s.shopee.com.br/9KfyZbwZWd,https://cf.shopee.com.br/file/br-11134207-81z1k-mhgx5ufc81z633,159.0,159.0,29,5.0,[],0.14,0.03,"[""moda-saias-e-shorts"", ""moda-conjuntos""]"
23693551037,Conjunto Feminino Pedraria Bordado a mão Cropped e Saia,https://shopee.com.br/product/451893046/23693551037,https://s.shopee.com.br/4VaipGFwP2,https://cf.shopee.com.br/file/br-11134207-7r98o-m30zz970y1g590,159.0,159.0,2,4.8,[],0.14,0.03,"[""moda-conjuntos""]"
23494690529,Kit 03 Calça Capri Plus Size Corsário Academia Com Bolso Lateral,https://shopee.com.br/product/375708445/23494690529,https://s.shopee.com.br/8fQHpvLo6h,https://cf.shopee.com.br/file/br-11134207-81z1k-mg6vwwd3w0zr83,168.9,168.9,3,4.9,[],0.13,0.03,"[""moda-fitness""]"
23198146657,Kit 20 Pares Meia de Algodão Up 3225 Cano Curto Sortido Unissex Atacado,https://shopee.com.br/product/1429736118/23198146657,https://s.shopee.com.br/1gGXXI9uDW,https://cf.shopee.com.br/file/br-11134207-7r98o-m54olv0vy6ya56,168.9,168.9,2,4.8,[],0.13,0.03,"[""moda-ofertas-e-basicos""]"
23993816906,Calça Jeans Feminina Flare Imperios Modas Estilo Country Bordado,https://shopee.com.br/product/318385890/23993816906,https://s.shopee.com.br/6L2Mz6GOvg,https://cf.shopee.com.br/file/br-11134207-820ls-mmw73oj7cwsh60,168.89,168.89,2,5.0,[2],0.13,0.03,"[""moda-calcas""]"
57052286631,"Kit Shampoo + Máscaras NDR - Não Desespere, Repare! Cronograma Plancton",https://shopee.com.br/product/1322993411/57052286631,https://s.shopee.com.br/80Aau4KP0i,https://cf.shopee.com.br/file/sg-11134201-82258-mhm5kybzun7kab,150.12,150.12,2,4.8,[2],0.15,0.03,"[""cabelo-tratamento""]"
58201712055,VESTIDO NATY ELEGANTE/PARA FESTAS/CASAMENTOS/FORMATURAS,https://shopee.com.br/product/1404857781/58201712055,https://s.shopee.com.br/8pjhvIW0nN,https://cf.shopee.com.br/file/br-11134207-81z1k-mi1zne41mr5uf9,158.9,158.9,2,5.0,[],0.14,0.03,"[""moda-festa""]"
22998672379,Jaqueta Puffer Bobojaco Corta Vento Nylon Frio Reforçada motoqueiro bombojaco,https://shopee.com.br/product/838965652/22998672379,https://s.shopee.com.br/9UzOnHOhbE,https://cf.shopee.com.br/file/br-11134207-820m7-mpwxz31vs0e9b0,71.07,106.97,528,4.9,[],0.35,0.03,"[""moda-inverno""]"
22794923001,Calça Jeans Feminina Cargo Strass - BRILHO com Strass Wide Leg Blogueira com Bolsos Tecido Grosso,https://shopee.com.br/product/1259455928/22794923001,https://s.shopee.com.br/1gGXQSVNnQ,https://cf.shopee.com.br/file/br-11134207-820lr-mlw1iweyo3yfa9,180.0,180.0,42,5.0,[],0.12,0.03,"[""moda-calcas""]"
23494997185,Calça Jeans Wide Leg Branca Feminina STRASS-BRILHO Casual Cintura Alta Pantalona Premium Blogueira,https://shopee.com.br/product/1259455928/23494997185,https://s.shopee.com.br/80Aay67Gwo,https://cf.shopee.com.br/file/br-11134207-820lo-moziphxgvls356,180.0,180.0,4,5.0,[],0.12,0.03,"[""moda-calcas""]"
