catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,removal_reason,forbidden_term_hits,_dedupe_key,_duplicate_count
feminino,Feminino,keyword,chinelo,6,50,True,,55515999157,1006215031,Choice Oficial,Rosa Eva Cloud Flip Flops 4cm Heel Lift Respirável Fechado Toe Outdoor Praia Chinelos,https://shopee.com.br/product/1006215031/55515999157,https://s.shopee.com.br/1BLpshuZLf,https://cf.shopee.com.br/file/sg-11134201-825b4-ms10e9h9smwy8b,0.09,0.09,0.09,0.09,0.09,5.5953,62.17,0,32503651199,1786699732,62.17,62.17,"[100532, 100561, 100594]",0.0,41,[2],0.06,0.03,"[""keyword:chinelo""]",[],1007,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,54015978686,1006215031,Choice Oficial,"Chinelos Femininos Eva Beach De 5 Cm , Antiderrapantes , Proteção Para Os Dedos Dos Pés , Conforto Durável Uso Ao Ar Liv",https://shopee.com.br/product/1006215031/54015978686,https://s.shopee.com.br/BTIgryNNV,https://cf.shopee.com.br/file/sg-11134201-825ap-ms10aawzirrbfb,0.09,0.09,0.09,0.09,0.09,5.5953,62.17,0,32503651199,1786676473,62.17,62.17,"[100532, 100561, 100594]",0.0,41,[2],0.06,0.03,"[""keyword:chinelo""]",[],1009,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,50965992890,1006215031,Choice Oficial,"Chinelos Femininos De Praia Com Sola Grossa De 4 Cm , Padrão De Nuvem Branca , Proteção Para Os Dedos Dos Pés , Antiderr",https://shopee.com.br/product/1006215031/50965992890,https://s.shopee.com.br/W695Tx6hb,https://cf.shopee.com.br/file/sg-11134201-8258f-ms10k2yjzd3817,0.09,0.09,0.09,0.09,0.09,6.3801,70.89,0,32503651199,1786691182,70.89,70.89,"[100532, 100561, 100594]",0.0,31,[2],0.06,0.03,"[""keyword:chinelo""]",[],1010,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,48757788681,1006215031,Choice Oficial," Chinelos Masculinos EVA Sola Grossa Antiderrapante, Ideais para Casais",https://shopee.com.br/product/1006215031/48757788681,https://s.shopee.com.br/AAGebFMJ5U,https://cf.shopee.com.br/file/sg-11134253-8260n-mm903dlgdzb46a,0.09,0.09,0.09,0.09,0.09,3.3642,37.38,0,32503651199,1774558300,37.38,43.77,"[100012, 100068, 100259]",0.0,55,[2],0.06,0.03,"[""keyword:chinelo""]",[],1011,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,48464197224,1006215031,Choice Oficial,Para Mulheres Chinelos De Praia Eva Com Aumento De Altura 6.1 Cm De Espessura E Sola Antiderrapante,https://shopee.com.br/product/1006215031/48464197224,https://s.shopee.com.br/9zxEOwMwQT,https://cf.shopee.com.br/file/sg-11134201-8259q-mqvm6y0nteyv7d,0.09,0.09,0.09,0.09,0.09,7.2621,80.69,0,32503651199,1784277337,80.69,80.69,"[100012, 100068, 100259]",0.0,30,[2],0.06,0.03,"[""keyword:chinelo""]",[],1012,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,47615570954,1006215031,Choice Oficial,"Chinelos masculinos EVA de sola grossa, antiderrapantes, ideais para casal",https://shopee.com.br/product/1006215031/47615570954,https://s.shopee.com.br/AUtUzrL2Pa,https://cf.shopee.com.br/file/sg-11134253-8257v-mr8e647ps742c7,0.09,0.09,0.09,0.09,0.09,4.86,54.0,0,32503651199,1786012679,54.0,62.5,"[100012, 100068, 100259]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1013,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,47466011777,1006215031,Choice Oficial,Chinelos Femininos Clássicos Brancos Antiderrapantes Eva Beach Com Proteção Para Os Dedos Dos Pés,https://shopee.com.br/product/1006215031/47466011777,https://s.shopee.com.br/AKa4nYLfkZ,https://cf.shopee.com.br/file/sg-11134201-82597-ms10ko1so8at58,0.09,0.09,0.09,0.09,0.09,4.7511,52.79,0,32503651199,1786685751,52.79,53.38,"[100532, 100561, 100594]",0.0,34,[2],0.06,0.03,"[""keyword:chinelo""]",[],1014,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,44812880029,1006215031,Choice Oficial,Chinelos Unissex Peep Toe Eva Beach Pretos Protetores Femininos,https://shopee.com.br/product/1006215031/44812880029,https://s.shopee.com.br/9pdoCdNZlW,https://cf.shopee.com.br/file/sg-11134201-824h2-mq1mpo91dudr5e,0.09,0.09,0.09,0.09,0.09,10.908,121.2,0,32503651199,1782457221,121.2,121.2,"[100532, 100561, 100594]",4.0,26,[2],0.06,0.03,"[""keyword:chinelo""]",[],1016,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,44515619514,1006215031,Choice Oficial,Chinelos Femininos Eva Antiderrapantes De Cortiça Praia Fivela Única Plana Ao Ar Livre Casual,https://shopee.com.br/product/1006215031/44515619514,https://s.shopee.com.br/9fKO0KOD6V,https://cf.shopee.com.br/file/sg-11134201-825a0-mrr2kq7oqeis38,0.09,0.09,0.09,0.09,0.09,8.7219,96.91,0,32503651199,1786092123,96.91,96.91,"[100532, 100561, 100594]",0.0,36,[2],0.06,0.03,"[""keyword:chinelo""]",[],1017,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,52514640298,1672861664,Brand Choice,Chinelos Alvaro-Graffiti Areia Vermelha para homens no Free Fire,https://shopee.com.br/product/1672861664/52514640298,https://s.shopee.com.br/7KwTE2X5qD,https://cf.shopee.com.br/file/sg-11134301-823qz-morzf0p07cp709,0.09,0.09,0.09,0.09,0.09,5.5485,61.65,0,32503651199,1784791220,61.65,61.65,"[100012, 100068, 100259]",0.0,45,[1],0.06,0.03,"[""keyword:chinelo""]",[],1021,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,51364823386,230709939,Value Choice,Chinelos De Praia Femininos Brancos Clássicos Sola Grossa Durável Protetor De Dedo Do Pé Eva Antiderrapante,https://shopee.com.br/product/230709939/51364823386,https://s.shopee.com.br/7fZJceVpAJ,https://cf.shopee.com.br/file/sg-11134301-824gx-mq0klvf5e4ngab,0.09,0.09,0.09,0.09,0.09,8.82,98.0,0,32503651199,1784962762,98.0,98.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1022,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,47314200104,230709939,Value Choice,Chinelos Femininos Rosa Eva Com Sola Grossa De 4 Cm E Altura Que Melhoram A Praia Resistente Ao Deslizamento,https://shopee.com.br/product/230709939/47314200104,https://s.shopee.com.br/6q0Cd7YzrA,https://cf.shopee.com.br/file/sg-11134301-822xh-mogi5qn1gkchf0,0.09,0.09,0.09,0.09,0.09,14.04,156.0,0,32503651199,1784278901,156.0,156.0,"[100012, 100068, 100259]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1023,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,48966016330,230709939,Value Choice,Chinelos Femininos Clássicos Brancos Antiderrapantes Eva Beach Com Proteção Para Os Dedos Dos Pés,https://shopee.com.br/product/230709939/48966016330,https://s.shopee.com.br/6fgmQoZdC9,https://cf.shopee.com.br/file/sg-11134301-824gz-mpwd9ojd2o7494,0.09,0.09,0.09,0.09,0.09,7.11,79.0,0,32503651199,1786685786,79.0,81.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1024,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,44233329520,230709939,Value Choice,Chinelos Femininos Eva Antiderrapantes De Cortiça Praia Fivela Única Plana Ao Ar Livre Casual,https://shopee.com.br/product/230709939/44233329520,https://s.shopee.com.br/7Ad31jXjBG,https://cf.shopee.com.br/file/sg-11134301-825ac-mqyk176ec7po4d,0.09,0.09,0.09,0.09,0.09,13.59,151.0,0,32503651199,1786022485,151.0,151.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1025,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,57265852594,230709939,Value Choice,"Chinelos masculinos EVA com sola grossa e antiderrapante, perfeitos para casais",https://shopee.com.br/product/230709939/57265852594,https://s.shopee.com.br/70JcpQYMWF,https://cf.shopee.com.br/file/sg-11134253-8258a-mrqi42188pohd8,0.09,0.09,0.09,0.09,0.09,4.86,54.0,0,32503651199,1786503065,54.0,63.0,"[100012, 100068, 100259]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1026,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,56814849584,230709939,Value Choice,"Chinelos Femininos Clássicos Para Praia Ao Ar Livre Com Sola Grossa , Durável , Proteção Os Dedos Dos Pés , Antiderrapan",https://shopee.com.br/product/230709939/56814849584,https://s.shopee.com.br/6AkVptbXD6,https://cf.shopee.com.br/file/sg-11134301-8258m-mqhbx43ke1ot3f,0.09,0.09,0.09,0.09,0.09,7.74,86.0,0,32503651199,1785048205,86.0,86.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1027,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,54064854790,230709939,Value Choice,"Chinelos Infantis Com Estampa De Desenho Animado , Alça Traseira Ajustável , Antiderrapante , Leve , Sandálias De Verão",https://shopee.com.br/product/230709939/54064854790,https://s.shopee.com.br/60R5dacAY5,https://cf.shopee.com.br/file/sg-11134301-824hh-mpkij4pnaltu21,0.09,0.09,0.09,0.09,0.09,4.32,48.0,0,32503651199,1785051003,48.0,49.0,"[100633, 100693, 101070]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1028,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,6,50,True,,52816001264,230709939,Value Choice,Rosa Eva Cloud Flip Flops 4cm Heel Lift Respirável Fechado Toe Outdoor Praia Chinelos,https://shopee.com.br/product/230709939/52816001264,https://s.shopee.com.br/6VNMEVaGXC,https://cf.shopee.com.br/file/sg-11134301-825b2-mq33dvjln4leb6,0.09,0.09,0.09,0.09,0.09,9.45,105.0,0,32503651199,1786699735,105.0,105.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1029,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,44966019052,230709939,Value Choice,Chinelos Leves de Recuperação Slipper Masculinos e Femininos com Sola Macia para Uso Interno e na Praia,https://shopee.com.br/product/230709939/44966019052,https://s.shopee.com.br/2qU3rlsYUH,https://cf.shopee.com.br/file/sg-11134301-8257x-mqrb5t77ny8b45,0.09,0.09,0.09,0.09,0.09,22.23,247.0,0,32503651199,1786697028,247.0,254.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1030,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,53214164405,230709939,Value Choice,Para Mulheres Chinelos De Praia Eva Com Aumento De Altura 6.1 Cm De Espessura E Sola Antiderrapante,https://shopee.com.br/product/230709939/53214164405,https://s.shopee.com.br/3B6uGNrHoN,https://cf.shopee.com.br/file/sg-11134301-823rk-mogvq96l18umdc,0.09,0.09,0.09,0.09,0.09,10.35,115.0,0,32503651199,1784277340,115.0,115.0,"[100012, 100068, 100259]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1031,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,49912868063,230709939,Value Choice,Chinelos Unissex Peep Toe Eva Beach Pretos Protetores Femininos,https://shopee.com.br/product/230709939/49912868063,https://s.shopee.com.br/7VFtQLan1E,https://cf.shopee.com.br/file/sg-11134301-8260j-mm16rke3fp51d9,0.09,0.09,0.09,0.09,0.09,14.67,163.0,0,32503651199,1782457223,163.0,163.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1032,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,46465366460,230709939,Value Choice,Chinelos Masculinos Antiderrapantes Leves para a Praia e Verão,https://shopee.com.br/product/230709939/46465366460,https://s.shopee.com.br/7KwTE2bQMD,https://cf.shopee.com.br/file/sg-11134301-825b7-mqrb5mcgexa957,0.09,0.09,0.09,0.09,0.09,12.33,137.0,0,32503651199,1785743936,137.0,137.0,"[100012, 100068, 100259]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1033,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,45565951807,230709939,Value Choice,Tamancos Clássicos Unissex Respiráveis Eva Praia Chinelos Alça De Salto Ajustável Antiderrapante Leve,https://shopee.com.br/product/230709939/45565951807,https://s.shopee.com.br/7psjoxZWLK,https://cf.shopee.com.br/file/sg-11134301-823oz-moqmwmx6ox6z3f,0.09,0.09,0.09,0.09,0.09,7.92,88.0,0,32503651199,1786604023,88.0,88.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo"", ""keyword:tamanco""]",[],1034,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,53915978818,230709939,Value Choice,"Chinelos Femininos Eva Beach De 5 Cm , Antiderrapantes , Proteção Para Os Dedos Dos Pés , Conforto Durável Uso Ao Ar Liv",https://shopee.com.br/product/230709939/53915978818,https://s.shopee.com.br/6q0Cd7dKNA,https://cf.shopee.com.br/file/sg-11134301-824ie-mq0klrt37wnh94,0.09,0.09,0.09,0.09,0.09,9.45,105.0,0,32503651199,1786676473,105.0,105.0,"[100532, 100561, 100594]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1035,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,57665902457,1006215031,Choice Oficial,"MINISO Chinelos de banheiro Sanrio femininos 26x11x7cm - antiderrapante, secagem rápida, com amortecimento",https://shopee.com.br/product/1006215031/57665902457,https://s.shopee.com.br/9V0xo1TAxw,https://cf.shopee.com.br/file/sg-11134253-8259q-mrs8ax5otqmd37,0.09,0.09,0.09,0.09,0.09,6.021,66.9,0,32503651199,1786571993,66.9,70.9,"[100532, 100561, 100596]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1043,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,57660426010,1006215031,Choice Oficial,Miniso Disney Stitch Anjo Oco Chinelos Leve Respirável Antiderrapante Tamancos De Verão Feminino 37-40,https://shopee.com.br/product/1006215031/57660426010,https://s.shopee.com.br/9KhXbiToIv,https://cf.shopee.com.br/file/sg-11134301-822z4-mo9nzx4l90jyb5,0.09,0.09,0.09,0.09,0.09,8.3871,93.19,0,32503651199,1778659937,93.19,95.76,"[100532, 100561, 100596]",0.0,11,[2],0.06,0.03,"[""keyword:chinelo"", ""keyword:tamanco""]",[],1044,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,56364208064,1006215031,Choice Oficial,Crianças Menina Princesa Arco Flip Flops Dedo Do Pé Quadrado Chinelos Planos Sola Fina Resistente Ao Desgaste,https://shopee.com.br/product/1006215031/56364208064,https://s.shopee.com.br/9pdoCdRuI2,https://cf.shopee.com.br/file/sg-11134201-8257s-mr46cz1qce1011,0.09,0.09,0.09,0.09,0.09,6.3594,70.66,0,32503651199,1784349713,70.66,70.66,"[100633, 100693, 101071]",0.0,22,[2],0.06,0.03,"[""keyword:chinelo""]",[],1045,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,53412651999,1006215031,Choice Oficial,"Suporte de chinelos de ferro para pendurar na parede economizando espaço, sapateira para banheiro e cozinha",https://shopee.com.br/product/1006215031/53412651999,https://s.shopee.com.br/80CA1GYt0n,https://cf.shopee.com.br/file/sg-11134201-8258g-mqk6ntd9n3tac5,0.09,0.09,0.09,0.09,0.09,7.8741,87.49,0,32503651199,1782199731,87.49,87.49,"[100636, 100713, 101174]",0.0,22,[2],0.06,0.03,"[""keyword:chinelo""]",[],1049,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,52216599764,1006215031,Choice Oficial,Tigela Dupla para Pet para Ração e Água em Forma de Chinelo Antiderrame de Plástico para Gatos e Cachorrinhos,https://shopee.com.br/product/1006215031/52216599764,https://s.shopee.com.br/8Kp0PsXcKt,https://cf.shopee.com.br/file/sg-11134301-82585-mry1cpd6skcib1,0.09,0.09,0.09,0.09,0.09,2.88,32.0,0,32503651199,1787617675,32.0,32.0,"[100631, 100668, 100916]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1051,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,50365566489,1006215031,Choice Oficial,Chinelos Masculinos Antiderrapantes Para Ambientes Internos E Externos,https://shopee.com.br/product/1006215031/50365566489,https://s.shopee.com.br/1VygHJxdCe,https://cf.shopee.com.br/file/sg-11134201-82588-mrmqeeohdfd197,0.09,0.09,0.09,0.09,0.09,10.0431,111.59,0,32503651199,1786038763,111.59,111.59,"[100012, 100068, 100261]",0.0,35,[2],0.06,0.03,"[""keyword:chinelo""]",[],1052,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,48863064746,1006215031,Choice Oficial,Senhoras Verão Uma Alça Desliza Chinelos Internos De Sola Macia Plana De Borracha Durável,https://shopee.com.br/product/1006215031/48863064746,https://s.shopee.com.br/1gI6Tcwzrj,https://cf.shopee.com.br/file/sg-11134201-82587-mq7cyupzncw17f,0.09,0.09,0.09,0.09,0.09,4.806,53.4,0,32503651199,1782728278,53.4,53.4,"[100532, 100561, 100596]",0.0,76,[2],0.06,0.03,"[""keyword:chinelo""]",[],1054,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,48366024485,1006215031,Choice Oficial,"Chinelos De Praia Eva Cinza Para Mulheres , Antiderrapantes , Duráveis E Confortáveis , Proteção Os Dedos Dos Pés",https://shopee.com.br/product/1006215031/48366024485,https://s.shopee.com.br/gPZHn0ntZ,https://cf.shopee.com.br/file/sg-11134201-825av-ms10otvjekud87,0.09,0.09,0.09,0.09,0.09,5.9814,66.46,0,32503651199,1786700434,66.46,66.46,"[100012, 100068, 100260]",0.0,29,[2],0.06,0.03,"[""keyword:chinelo""]",[],1055,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,43483338864,1006215031,Choice Oficial,"Chinelos de verão para mulheres, estilo minimalista com meia de rede, elegantes, casuais, macios, ideais para o dia a",https://shopee.com.br/product/1006215031/43483338864,https://s.shopee.com.br/19sUZ3LFV,https://cf.shopee.com.br/file/sg-11134201-8259j-mrplf0ehapds85,0.09,0.09,0.09,0.09,0.09,4.5999,51.11,0,32503651199,1786041351,51.11,51.11,"[100532, 100560, 0]",0.0,35,[2],0.06,0.03,"[""keyword:chinelo""]",[],1058,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,7,50,True,,41230418140,1006215031,Choice Oficial,Miniso Disney Stitch Classic Tamancos Chinelos Internos Leves E Respiráveis 37-40,https://shopee.com.br/product/1006215031/41230418140,https://s.shopee.com.br/W695U1REc,https://cf.shopee.com.br/file/sg-11134301-820om-mnkxzg4wnb4389,0.09,0.09,0.09,0.09,0.09,8.4555,93.95,0,32503651199,1777302854,93.95,96.53,"[100012, 100068, 100261]",0.0,15,[2],0.06,0.03,"[""keyword:chinelo"", ""keyword:tamanco""]",[],1059,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,40332624035,1006215031,Choice Oficial,"Spray De Reparo De Parede De Uma Peça 120ml , Furo De Rachadura De Secagem Rápida E Capa De Chinelo Para Paredes De Láte",https://shopee.com.br/product/1006215031/40332624035,https://s.shopee.com.br/2qU3rlwok5,https://cf.shopee.com.br/file/sg-11134201-8259m-mqu75iemglq8d3,0.09,0.09,0.09,0.09,0.09,2.9781,33.09,0,32503651199,1784176395,33.09,33.09,"[100636, 100715, 101186]",0.0,17,[2],0.06,0.03,"[""keyword:chinelo""]",[],1060,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,24647931048,1006215031,Choice Oficial,"MINISO  Barbie Sun Shine Series - Chinelos Confortáveis, Macios e com Estilo, Tamanho 26cm x 12cm",https://shopee.com.br/product/1006215031/24647931048,https://s.shopee.com.br/3LQKSguujE,https://cf.shopee.com.br/file/sg-11134301-8260l-mjzhnh2dcb2ae2,0.09,0.09,0.09,0.09,0.09,7.5807,84.23,0,32503651199,1769429107,84.23,84.23,"[100636, 100724, 0]",0.0,14,[2],0.06,0.03,"[""keyword:chinelo""]",[],1062,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,47314657928,1672861664,Brand Choice,Chinelos Fashion White Wing no Free Fire,https://shopee.com.br/product/1672861664/47314657928,https://s.shopee.com.br/4qF8FRpCgf,https://cf.shopee.com.br/file/sg-11134201-825as-mr2q8s38mxold0,0.09,0.09,0.09,0.09,0.09,6.5061,72.29,0,32503651199,1784791235,72.29,81.86,"[100012, 100068, 100261]",0.0,27,[1],0.06,0.03,"[""keyword:chinelo""]",[],1065,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,52264223628,230709939,Value Choice,"Chinelos de verão masculinos, sola grossa em EVA premium, sandálias adequadas para praias ao ar livre, sapatos casuais",https://shopee.com.br/product/230709939/52264223628,https://s.shopee.com.br/5Arye3nw0l,https://cf.shopee.com.br/file/sg-11134301-825aa-mq8se7gu2ryk0d,0.09,0.09,0.09,0.09,0.09,10.08,112.0,0,32503651199,1784364457,112.0,112.0,"[100012, 100068, 100260]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1066,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,50264925527,230709939,Value Choice,"2025 Chinelos masculinos de EVA antiderrapantes: modernos, respiráveis e versáteis para casa e rua",https://shopee.com.br/product/230709939/50264925527,https://s.shopee.com.br/5VUp2fmfKq,https://cf.shopee.com.br/file/sg-11134253-8258u-mr1xxbu3qmmaa5,0.09,0.09,0.09,0.09,0.09,3.78,42.0,0,32503651199,1785147593,42.0,43.0,"[100012, 100068, 100261]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1067,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,47064166640,230709939,Value Choice,"Novo padrão! Chinelos masculinos de verão com sola grossa em EVA, antiderrapantes, sandálias de praia, estampas da moda,",https://shopee.com.br/product/230709939/47064166640,https://s.shopee.com.br/5LBOqMnIfp,https://cf.shopee.com.br/file/sg-11134301-8258u-mq8r421rk0sv31,0.09,0.09,0.09,0.09,0.09,10.17,113.0,0,32503651199,1784255721,113.0,113.0,"[100012, 100068, 100260]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1068,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,46563064729,230709939,Value Choice,Mulheres Oco Respirável Dedo Do Pé Apontado Mules Bloco Salto Sola Macia Fechado Meia Chinelos Elegante Commuter Sandáli,https://shopee.com.br/product/230709939/46563064729,https://s.shopee.com.br/5q7fRHlOew,https://cf.shopee.com.br/file/sg-11134301-823r4-moo40k5hxibm43,0.09,0.09,0.09,0.09,0.09,6.21,69.0,0,32503651199,1782728220,69.0,74.13,"[100532, 100559, 0]",0.0,29,[2],0.06,0.03,"[""keyword:chinelo""]",[],1069,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,43381914608,230709939,Value Choice,"Suporte de chinelos de ferro suspenso para parede que economiza espaço, para banheiro e cozinha",https://shopee.com.br/product/230709939/43381914608,https://s.shopee.com.br/5foFEym1zv,https://cf.shopee.com.br/file/sg-11134301-823pt-mp7fkvno8su877,0.09,0.09,0.09,0.09,0.09,10.08,112.0,0,32503651199,1782199730,112.0,112.0,"[100636, 100713, 101174]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1070,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,40182096680,230709939,Value Choice,Chinelos Fashion White Wing Free Fire,https://shopee.com.br/product/230709939/40182096680,https://s.shopee.com.br/6AkVptk7z2,https://cf.shopee.com.br/file/sg-11134301-823rl-morzsocmp91ea2,0.09,0.09,0.09,0.09,0.09,6.6015,73.35,0,32503651199,1782625747,73.35,82.92,"[100012, 100068, 100261]",0.0,23,[2],0.06,0.03,"[""keyword:chinelo""]",[],1071,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,46166635683,230709939,Value Choice,"Tigela Dupla para Petisco e Água com Forma de Chinelo, Antiderrame, em Plástico para Gatos e Cachorros Pequenos",https://shopee.com.br/product/230709939/46166635683,https://s.shopee.com.br/60R5daklK1,https://cf.shopee.com.br/file/sg-11134301-82585-mry1cpd6skcib1,0.09,0.09,0.09,0.09,0.09,2.88,32.0,0,32503651199,1787617673,32.0,32.0,"[100631, 100668, 100916]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1072,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,42032725285,230709939,Value Choice,"Sandálias Femininas Plataforma De Cunha De Verão , 9cm De Altura , Fivela Ajustável , Antiderrapante , Chinelos De Praia",https://shopee.com.br/product/230709939/42032725285,https://s.shopee.com.br/6VNMEVirJ8,https://cf.shopee.com.br/file/sg-11134301-824jf-mpvwawxpt15a90,0.09,0.09,0.09,0.09,0.09,12.42,138.0,0,32503651199,1784436235,138.0,138.0,"[100532, 100560, 0]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1073,nota_menor_que_4_5_ou_invalida,,,
feminino,Feminino,keyword,chinelo,8,50,True,,41733333957,230709939,Value Choice,Mulheres Eva Antiderrapante Praia Flip Flops 4cm Durável Conforto Toe Protection Chinelos De Saúde Nuvem,https://shopee.com.br/product/230709939/41733333957,https://s.shopee.com.br/6L3w2CjUe7,https://cf.shopee.com.br/file/sg-11134301-825ar-mro4c7964agya1,0.09,0.09,0.09,0.09,0.09,8.91,99.0,0,32503651199,1786016855,99.0,99.0,"[100532, 100561, 100595]",0.0,0,[2],0.06,0.03,"[""keyword:chinelo""]",[],1074,nota_menor_que_4_5_ou_invalida,,,
