_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
27477,feminino,Feminino,keyword,cronograma capilar,19,50,True,,19898090885,288769781,Salfh Variedades,Borabella Mascara Pratudo Cronograma Capilar 30 Ativos 500gr + Sache Cautergloss 20ml,https://shopee.com.br/product/288769781/19898090885,https://s.shopee.com.br/4qDZ8G5WB2,https://cf.shopee.com.br/file/sg-11134201-7rd5p-m7dwqtki3n2uc2,0.16,0.16,0.16,0.16,0.16,12.144,75.9,1,1782874799,1777258800,75.9,75.9,"[100630, 100659, 100871]",5.0,24,[],0.13,0.03,"[""keyword:cronograma capilar""]","[""cabelo-tratamento""]",39569,288769781:19898090885,1,candidato_revisao_duplicata_nome_preco,dup_np_000149,2,false,source_hits,"[""cronograma capilar""]",[]
27522,feminino,Feminino,keyword,short saia,33,50,True,,22697323638,1070012039,LISA MODA CHIC,Mini Short Saia Tipo Alfaiataria Plissado Com Cinto Duplo HQ133,https://shopee.com.br/product/1070012039/22697323638,https://s.shopee.com.br/3ViBccQbp0,https://cf.shopee.com.br/file/br-11134207-7r98o-lr5rfxurfggda0,0.16,0.16,0.16,0.16,0.16,12.1088,75.68,49,1782874799,1777258800,75.68,75.68,"[100017, 100101, 100361]",4.7,56,[2],0.13,0.03,"[""keyword:short saia"", ""keyword:saia plissada""]","[""moda-saias-e-shorts""]",108034,1070012039:22697323638,1,candidato_revisao_duplicata_nome_preco,dup_np_000815,2,false,source_hits,"[""short saia"", ""saia plissada""]",[]
27622,feminino,Feminino,keyword,jaqueta,39,50,True,,20899231058,1163711371,hildalgo,Jaqueta de Couro com Pelinho – Forrada no Corpo e Laterais | Ref: JAQPELN,https://shopee.com.br/product/1163711371/20899231058,https://s.shopee.com.br/1BKGs8K5K9,https://cf.shopee.com.br/file/br-11134207-820m4-mnm52rjd4w0401,0.13,0.13,0.13,0.13,0.13,12.0627,92.79,46,1782874799,1777258800,92.79,92.79,"[100017, 100107, 100370]",4.8,36,[],0.1,0.03,"[""keyword:jaqueta"", ""keyword:jaqueta couro""]","[""moda-inverno""]",131478,1163711371:20899231058,1,candidato_revisao_duplicata_nome_preco,dup_np_000520,2,false,source_hits,"[""jaqueta"", ""jaqueta couro""]",[]
27756,feminino,Feminino,keyword,roupas atacado,38,50,True,,23896996947,688160939,Malucats Tshirt,Kit 5 Blusas Tshirt Feminina Camisetas Atacado Revenda Fabricante,https://shopee.com.br/product/688160939/23896996947,https://s.shopee.com.br/30lv7lzcdg,https://cf.shopee.com.br/file/br-11134207-7r98o-lxx5f2ac7alyba,0.08,0.08,0.08,0.08,0.08,12.0,150.0,0,1782874799,1777258800,150.0,150.0,"[100017, 100099, 100352]",4.8,0,[],0.05,0.03,"[""keyword:roupas atacado""]","[""moda-ofertas-e-basicos""]",175210,688160939:23896996947,1,candidato_revisao_duplicata_nome_preco,dup_np_000632,3,false,source_hits,"[""roupas atacado""]",[]
27759,feminino,Feminino,keyword,roupas atacado,38,50,True,,23692893921,688160939,Malucats Tshirt,Kit 5 Blusas Tshirt Feminina Camisetas Atacado Revenda Fabricante,https://shopee.com.br/product/688160939/23692893921,https://s.shopee.com.br/3LOlWNyLxi,https://cf.shopee.com.br/file/br-11134207-7r98o-m6eaf89wb29z49,0.08,0.08,0.08,0.08,0.08,12.0,150.0,0,1782874799,1777258800,150.0,150.0,"[100017, 100099, 100352]",4.7,0,[],0.05,0.03,"[""keyword:roupas atacado""]","[""moda-ofertas-e-basicos""]",175208,688160939:23692893921,1,candidato_revisao_duplicata_nome_preco,dup_np_000632,3,false,source_hits,"[""roupas atacado""]",[]
27760,feminino,Feminino,keyword,calca alfaiataria,32,50,True,,58259522328,1265938255,MODAS ADALIT,Conjunto Alfaiataria Moderna com Colete Estruturado e Calça Reta Liquidação2026**$,https://shopee.com.br/product/1265938255/58259522328,https://s.shopee.com.br/AUrvwygipl,https://cf.shopee.com.br/file/br-11134207-820me-mp8ueazybcw0ca,0.16,0.16,0.16,0.16,0.16,12.0,75.0,7,1782874799,1781013754,75.0,75.0,"[100017, 100110, 100378]",4.6,50,[2],0.13,0.03,"[""keyword:calca alfaiataria""]","[""moda-calcas""]",100987,1265938255:58259522328,1,candidato_revisao_duplicata_nome_preco,dup_np_000339,2,false,source_hits,"[""calca alfaiataria""]",[]
27838,feminino,Feminino,keyword,casaco,22,50,True,,58254145506,274526732,DUQUESA TRICOT,Casaco Manga Bufante Tricot Feminino Bolinhas Coloridas LUANA Max Cardigan Inverno Outono Tricô,https://shopee.com.br/product/274526732/58254145506,https://s.shopee.com.br/3g1bqaxMvw,https://cf.shopee.com.br/file/sg-11134201-8260a-mjzvoym2j1fl57,0.2,0.2,0.2,0.2,0.2,11.998,59.99,0,1782874799,1777258800,59.99,59.99,"[100017, 100108, 0]",5.0,70,[],0.17,0.03,"[""keyword:casaco"", ""keyword:jaqueta"", ""keyword:cardigan"", ""keyword:tricot""]","[""moda-inverno""]",129780,274526732:58254145506,1,candidato_revisao_duplicata_nome_preco,dup_np_000308,3,false,source_hits,"[""casaco"", ""jaqueta"", ""cardigan"", ""tricot""]",[]
27894,feminino,Feminino,keyword,unhas gel,35,50,True,,41804745928,751860944,Claire Botê,Kit Esmalte Risque Diamond Gel Top Coat Fixador 10 Unidades,https://shopee.com.br/product/751860944/41804745928,https://s.shopee.com.br/903861lrim,https://cf.shopee.com.br/file/br-11134207-7r98o-mb315n3srtlb5e,0.08,0.08,0.08,0.08,0.08,11.992,149.9,0,1782874799,1777258800,149.9,149.9,"[100630, 100658, 100867]",5.0,3,[2],0.05,0.03,"[""keyword:unhas gel"", ""keyword:esmalte gel""]","[""unhas-manicure""]",42198,751860944:41804745928,1,candidato_revisao_duplicata_nome_preco,dup_np_000703,2,false,source_hits,"[""unhas gel"", ""esmalte gel""]",[]
27927,feminino,Feminino,keyword,saia longa,7,50,True,,28091371078,406781696,Tricoliny Modas,Saia Longa Tricot Rendada Ponto Crochê Texurizada Moda Verão Praia Piscina Forrada Tricoliny Modas,https://shopee.com.br/product/406781696/28091371078,https://s.shopee.com.br/4fu911J8ol,https://cf.shopee.com.br/file/br-11134207-81z1k-mg9lc9a7j5z4ad,0.2,0.2,0.2,0.2,0.2,11.988,59.94,46,1782874799,1777258800,59.94,59.94,"[100017, 100102, 0]",4.9,40,[2],0.17,0.03,"[""keyword:saia longa""]","[""moda-saias-e-shorts""]",111288,406781696:28091371078,1,candidato_revisao_duplicata_nome_preco,dup_np_001018,2,false,source_hits,"[""saia longa""]",[]
27945,feminino,Feminino,keyword,limpeza facial,22,50,True,,58250204274,620787927,Tudo Para Ellas Cosméticos,Kit 6 Esfoliante Corpo e Rosto Skin care Limpeza Profunda Fragrancias Sortidas Bio Instinto 300g,https://shopee.com.br/product/620787927/58250204274,https://s.shopee.com.br/8V6rUPfuQj,https://cf.shopee.com.br/file/br-11134207-81z1k-mghcs4xcs7b42a,0.15,0.15,0.15,0.15,0.15,11.985,79.9,0,1782874799,1777258800,79.9,79.9,"[100630, 102002, 102004]",5.0,20,[],0.12,0.03,"[""keyword:limpeza facial""]","[""skincare-facial""]",26436,620787927:58250204274,1,candidato_revisao_duplicata_nome_preco,dup_np_000639,2,false,source_hits,"[""limpeza facial""]",[]
28019,feminino,Feminino,keyword,camisa social,34,50,True,,5960250386,328182905,Lord Finesse Camisaria,Camisa Social Masculina Manga Longa Slim,https://shopee.com.br/product/328182905/5960250386,https://s.shopee.com.br/9AMYLNKS00,https://cf.shopee.com.br/file/br-11134207-81z1k-mfzijqnn3fgnc8,0.16,0.16,0.16,0.16,0.16,11.984,74.9,0,1782874799,1777258800,74.9,74.9,"[100011, 100054, 100242]",4.7,0,[],0.13,0.03,"[""keyword:camisa social""]","[""moda-social-e-trabalho""]",84007,328182905:5960250386,1,candidato_revisao_duplicata_nome_preco,dup_np_000266,2,false,source_hits,"[""camisa social""]",[]
28024,feminino,Feminino,keyword,calca pantalona,39,50,True,,23897354895,1181495616,ZF JEANS LTDA,CALÇA JEANS WIDE LEG PLUS SIZE WID LEG PANTALONA,https://shopee.com.br/product/1181495616/23897354895,https://s.shopee.com.br/4fu8zsI7ia,https://cf.shopee.com.br/file/br-11134207-7r98o-ls00ag2ltjc440,0.15,0.15,0.15,0.15,0.15,11.982,79.88,2,1782874799,1777258800,79.88,79.88,"[100017, 100103, 0]",4.8,0,[],0.12,0.03,"[""keyword:calca pantalona"", ""keyword:calca wide leg""]","[""moda-calcas""]",95662,1181495616:23897354895,1,candidato_revisao_duplicata_nome_preco,dup_np_000212,2,false,source_hits,"[""calca pantalona"", ""calca wide leg""]",[]
28068,feminino,Feminino,keyword,calca moletom,25,50,True,,58201763749,1697106466,New Carbono23,Calça Moletom Jogger Streetwear Chicago 23 Confortável Envio Rápido Pronta entrega,https://shopee.com.br/product/1697106466/58201763749,https://s.shopee.com.br/1gGXQw1s7V,https://cf.shopee.com.br/file/sg-11134201-822wl-mi2b71pa5gck16,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,7,1782874799,1779017775,66.53,66.53,"[100011, 100052, 100240]",5.0,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103650,1697106466:58201763749,1,candidato_revisao_duplicata_nome_preco,dup_np_000226,2,false,source_hits,"[""calca moletom""]",[]
28069,feminino,Feminino,keyword,calca moletom,25,50,True,,58203095026,1697106466,New Carbono23,CALÇA MOLETOM MASCULINA FLANELADA JIU-JISTU ACADEMIA CORRIDA TREINO 100% ALGODÃO ENVIO IMEDIATO,https://shopee.com.br/product/1697106466/58203095026,https://s.shopee.com.br/2VpeQSyhQi,https://cf.shopee.com.br/file/br-11134207-81ztc-mjfimqtqcl4z06,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,3,1782874799,1779017775,66.53,66.53,"[100011, 100052, 100240]",5.0,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103652,1697106466:58203095026,1,candidato_revisao_duplicata_nome_preco,dup_np_000229,2,false,source_hits,"[""calca moletom""]",[]
28070,feminino,Feminino,keyword,calca moletom,25,50,True,,58251765069,1697106466,New Carbono23,CALÇA DE MOLETOM FEMININA ESTAMPADA CAIMENTO PERFEITO VÁRIAS CORES IDEAL PARA ACADEMIA CORRID DIA A DIA CONFORTÁVEL,https://shopee.com.br/product/1697106466/58251765069,https://s.shopee.com.br/20tNpY0bRf,https://cf.shopee.com.br/file/br-11134207-81ztc-mjc050gkkzcz81,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,1,1782874799,1779017776,66.53,66.53,"[100017, 100100, 100358]",5.0,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103655,1697106466:58251765069,1,candidato_revisao_duplicata_nome_preco,dup_np_000183,2,false,source_hits,"[""calca moletom""]",[]
28071,feminino,Feminino,keyword,calca moletom,25,50,True,,22599351747,1697106466,New Carbono23,CALÇA MOLETOM FEMININA PARIS ESTLOSA FLANELADA 100% ALGODÃO CAIMENTO PERFEITO CASUAL LANÇAMENTO,https://shopee.com.br/product/1697106466/22599351747,https://s.shopee.com.br/Ll9qU6wpN,https://cf.shopee.com.br/file/sg-11134201-825zy-mkcvnz6v2gp212,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,1,1782874799,1779017775,66.53,66.53,"[100017, 100100, 100358]",5.0,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103657,1697106466:22599351747,1,candidato_revisao_duplicata_nome_preco,dup_np_000224,2,false,source_hits,"[""calca moletom""]",[]
28073,feminino,Feminino,keyword,calca moletom,25,50,True,,58258668336,1697106466,New Carbono23,CALÇA MOLETOM MASCULINA ESTILOSA CASUAL BROOKLYN FLANELADA ALGODÃO COM CORDÃO AJUSTE BOLSOS LATERAIS CAIMENTO PERFEITO,https://shopee.com.br/product/1697106466/58258668336,https://s.shopee.com.br/AAF5YYVVrz,https://cf.shopee.com.br/file/br-11134207-820le-mmxkae8cp8n882,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,48,1782874799,1779017774,66.53,66.53,"[100011, 100052, 100240]",4.9,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103644,1697106466:58258668336,1,candidato_revisao_duplicata_nome_preco,dup_np_000228,2,false,source_hits,"[""calca moletom""]",[]
28074,feminino,Feminino,keyword,calca moletom,25,50,True,,58209610575,1697106466,New Carbono23,CALÇA DE MOLETOM MASCULINA ESTILOSA ESPORTIVA FLANELADO 100% ALGODÃO CAIMENTO PERFEITO VÁRIAS CORES ENVIO 24H,https://shopee.com.br/product/1697106466/58209610575,https://s.shopee.com.br/80AayZdlGc,https://cf.shopee.com.br/file/br-11134207-820lr-mnikcv6a5ji9e8,0.18,0.18,0.18,0.18,0.18,11.9754,66.53,30,1782874799,1779017774,66.53,66.53,"[100011, 100052, 100240]",4.9,26,[2],0.15,0.03,"[""keyword:calca moletom""]","[""moda-calcas""]",103646,1697106466:58209610575,1,candidato_revisao_duplicata_nome_preco,dup_np_000186,2,false,source_hits,"[""calca moletom""]",[]
28386,feminino,Feminino,keyword,calca pantalona,26,50,True,,20597763238,1314030120,Toulip Modas,Calça Wide leg feminina jeans bege Caqui tendência pantalona lançamento,https://shopee.com.br/product/1314030120/20597763238,https://s.shopee.com.br/8KnRMarERm,https://cf.shopee.com.br/file/br-11134207-7r98o-m5ofnet0ruc0a0,0.17,0.17,0.17,0.17,0.17,11.883,69.9,4,1782874799,1777390380,69.9,69.9,"[100017, 100100, 100358]",4.7,46,[],0.14,0.03,"[""keyword:calca pantalona"", ""keyword:calca wide leg""]","[""moda-calcas""]",95084,1314030120:20597763238,1,candidato_revisao_duplicata_nome_preco,dup_np_000256,2,false,source_hits,"[""calca pantalona"", ""calca wide leg""]",[]
28429,feminino,Feminino,keyword,calca cargo,17,50,True,,22098045271,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22098045271,https://s.shopee.com.br/1Ldh2Cw054,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hg4y64ygxy76,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,0,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",5.0,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101923,1402215587:22098045271,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28430,feminino,Feminino,keyword,calca cargo,17,50,True,,22193548553,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22193548553,https://s.shopee.com.br/2VpeQLrYiL,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hghu8ufbk69a,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,0,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",5.0,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101926,1402215587:22193548553,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28431,feminino,Feminino,keyword,calca cargo,18,50,True,,22993524223,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22993524223,https://s.shopee.com.br/6Aiwn5ixjP,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hghu94dihida,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,0,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",5.0,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101932,1402215587:22993524223,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28432,feminino,Feminino,keyword,calca cargo,16,50,True,,20999722134,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/20999722134,https://s.shopee.com.br/18JRksHEZ,https://cf.shopee.com.br/file/br-11134207-7r98o-m9ptsglbnebd2b,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,20,1782874799,1777258800,65.99,65.99,"[100017, 100100, 100358]",4.9,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101887,1402215587:20999722134,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28433,feminino,Feminino,keyword,calca cargo,17,50,True,,58253585574,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/58253585574,https://s.shopee.com.br/6ffDO0bhFa,https://cf.shopee.com.br/file/br-11134207-81ztc-mjoaoupnj6rl35,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,7,1782874799,1777258800,65.99,65.99,"[100017, 100100, 100358]",4.9,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101895,1402215587:58253585574,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28434,feminino,Feminino,keyword,calca cargo,17,50,True,,21098148673,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/21098148673,https://s.shopee.com.br/8KnRN4VLs0,https://cf.shopee.com.br/file/br-11134207-7r98o-m9ptsglc1fzt5b,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,3,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.9,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101900,1402215587:21098148673,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28435,feminino,Feminino,keyword,calca cargo,17,50,True,,22098045307,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22098045307,https://s.shopee.com.br/8AU1AlVzD1,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hg4y64kfdi2b,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,2,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.9,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101903,1402215587:22098045307,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28436,feminino,Feminino,keyword,calca cargo,17,50,True,,22498373314,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22498373314,https://s.shopee.com.br/9pcF9pPdpR,https://cf.shopee.com.br/file/br-11134207-7r98o-m81n5r690tg1fc,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,2,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.9,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101909,1402215587:22498373314,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28439,feminino,Feminino,keyword,calca cargo,16,50,True,,20897979531,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/20897979531,https://s.shopee.com.br/2LWEE2jOUv,https://cf.shopee.com.br/file/br-11134207-7r98o-m2h5re3k42up3c,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,136,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.8,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101882,1402215587:20897979531,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28440,feminino,Feminino,keyword,calca cargo,16,50,True,,22798020956,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/22798020956,https://s.shopee.com.br/20tNpQkfAt,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hfzp9gyyk166,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,35,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.8,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101884,1402215587:22798020956,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28441,feminino,Feminino,keyword,calca cargo,17,50,True,,21999552726,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/21999552726,https://s.shopee.com.br/60PWameEbO,https://cf.shopee.com.br/file/br-11134207-7r98o-m2hfytkths9234,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,8,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.8,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101892,1402215587:21999552726,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28444,feminino,Feminino,keyword,calca cargo,18,50,True,,23598472342,1402215587,Green Diamond 2,Calça Cargo Feminina Masculina Tecido Premium 100% Promocao,https://shopee.com.br/product/1402215587/23598472342,https://s.shopee.com.br/5VTFzrlV5L,https://cf.shopee.com.br/file/br-11134207-7r98o-m9ptsglbt0l526,0.18,0.18,0.18,0.18,0.18,11.8782,65.99,0,1782874799,1777258800,65.99,65.99,"[100011, 100052, 100238]",4.8,0,[],0.15,0.03,"[""keyword:calca cargo""]","[""moda-calcas""]",101936,1402215587:23598472342,1,candidato_revisao_duplicata_nome_preco,dup_np_000177,13,false,source_hits,"[""calca cargo""]",[]
28576,feminino,Feminino,keyword,calca pantalona,38,50,True,,14032909404,564269187,wissam jeans,calça Wide leg pantalona feminino wissam jeans,https://shopee.com.br/product/564269187/14032909404,https://s.shopee.com.br/50WzOUBM47,https://cf.shopee.com.br/file/844b54bdbcc11766c8c503071dba0e3c,0.15,0.15,0.15,0.15,0.15,11.85,79.0,0,1782874799,1777258800,79.0,79.0,"[100017, 100103, 0]",4.9,0,[],0.12,0.03,"[""keyword:calca pantalona"", ""keyword:calca wide leg""]","[""moda-calcas""]",95637,564269187:14032909404,1,candidato_revisao_duplicata_nome_preco,dup_np_000258,2,false,source_hits,"[""calca pantalona"", ""calca wide leg""]",[]
28595,feminino,Feminino,keyword,creme cabelo,39,50,True,,58260584192,616222685,Salon Line,Kit SOS Cachos Kids + Multy + Creme de Pentear 1kg Salon Line,https://shopee.com.br/product/616222685/58260584192,https://s.shopee.com.br/20tNl0HeZa,https://cf.shopee.com.br/file/br-11134207-820m1-mo6utd9u39c41c,0.08,0.08,0.08,0.08,0.08,11.848,148.1,3,1782874799,1778675556,148.1,148.1,"[100630, 100659, 100873]",4.9,10,[1],0.05,0.03,"[""keyword:creme cabelo""]","[""cabelo-tratamento""]",38620,616222685:58260584192,1,candidato_revisao_duplicata_nome_preco,dup_np_000738,2,false,source_hits,"[""creme cabelo""]",[]
28655,feminino,Feminino,keyword,calca pantalona,1,50,True,,22399460003,548754428,Mais  Barato,Calça Pantalona de Lazinho feminina cintura alta com bolso pra inverno Calça Lanzinha,https://shopee.com.br/product/548754428/22399460003,https://s.shopee.com.br/8pjhxTPwd5,https://cf.shopee.com.br/file/br-11134207-820m5-mneggkwst0jl20,0.37,0.37,0.37,0.37,0.37,11.8252,31.96,15,1782874799,1777258800,31.96,39.95,"[100017, 100100, 100358]",4.8,60,[],0.34,0.03,"[""keyword:calca pantalona"", ""keyword:calca legging""]","[""moda-calcas""]",94077,548754428:22399460003,1,candidato_revisao_duplicata_nome_preco,dup_np_000241,2,false,source_hits,"[""calca pantalona"", ""calca legging""]",[]
28725,feminino,Feminino,keyword,calca plus size,31,50,True,,22897988548,496162940,Gabriel jeans,Calça feminina jeans capri com elastano Cintura Alta plus size Cód.1101/1102,https://shopee.com.br/product/496162940/22897988548,https://s.shopee.com.br/5VTG51eSzi,https://cf.shopee.com.br/file/br-11134207-7r98o-m1rs48qnu28h74,0.16,0.16,0.16,0.16,0.16,11.7952,73.72,0,1782874799,1777258800,73.72,73.72,"[100017, 100100, 100358]",5.0,3,[],0.13,0.03,"[""keyword:calca plus size""]","[""moda-plus-size""]",161244,496162940:22897988548,1,candidato_revisao_duplicata_nome_preco,dup_np_000192,2,false,source_hits,"[""calca plus size""]",[]
28807,feminino,Feminino,keyword,saia midi,5,50,True,,42828379760,1010007342,Pancrácio,Saia Midi em Linho com Fenda Cintura Alta Com Fenda e Bolso,https://shopee.com.br/product/1010007342/42828379760,https://s.shopee.com.br/2VpeQw0BTf,https://cf.shopee.com.br/file/br-11134207-820lg-mow1obtumb5y66,0.21,0.21,0.21,0.21,0.21,11.7432,55.92,12,1782874799,1778324623,55.92,55.92,"[100017, 100102, 0]",4.9,20,[2],0.18,0.03,"[""keyword:saia midi"", ""keyword:saia longa""]","[""moda-saias-e-shorts""]",109696,1010007342:42828379760,1,candidato_revisao_duplicata_nome_preco,dup_np_001025,2,false,source_hits,"[""saia midi"", ""saia longa""]",[]
28855,feminino,Feminino,keyword,legging academia,6,50,True,,22194356830,1462664243,CJFit,Macacão Leg Feminino De Academia Longo Fitness Liso,https://shopee.com.br/product/1462664243/22194356830,https://s.shopee.com.br/2VpeUYNt0a,https://cf.shopee.com.br/file/br-11134207-81z1k-mg89td1mai2s72,0.23,0.23,0.23,0.23,0.23,11.73,51.0,1,1782874799,1777258800,51.0,51.0,"[100017, 100100, 100357]",4.6,15,[],0.2,0.03,"[""keyword:legging academia""]","[""moda-fitness""]",154692,1462664243:22194356830,1,candidato_revisao_duplicata_nome_preco,dup_np_000782,2,false,source_hits,"[""legging academia""]",[]
28911,feminino,Feminino,keyword,maio,22,50,True,,58205756507,1389320936,CATHI STORE,MAIÔ HIDROGINÁSTICA NATAÇÃO MACAQUINHO ACADEMIA PLUS SIZE,https://shopee.com.br/product/1389320936/58205756507,https://s.shopee.com.br/9KfycZc0M6,https://cf.shopee.com.br/file/br-11134207-81zuo-ml4zjdedbo5g85,0.17,0.17,0.17,0.17,0.17,11.713,68.9,35,1782874799,1777258800,68.9,68.9,"[100637, 100727, 101314]",4.7,54,[],0.14,0.03,"[""keyword:maio""]","[""moda-praia""]",149096,1389320936:58205756507,1,candidato_revisao_duplicata_nome_preco,dup_np_000795,2,false,source_hits,"[""maio""]",[]
28932,feminino,Feminino,keyword,camisa,40,50,False,,22693818777,1118600497,haiqinhe,Camisa xadrez masculina com mangas curtas,https://shopee.com.br/product/1118600497/22693818777,https://s.shopee.com.br/8AU19SD4tj,https://cf.shopee.com.br/file/br-11134207-7r98o-m78ad0nmwkzw86,0.18,0.18,0.18,0.18,0.18,11.7,65.0,7,1782874799,1777258800,65.0,65.0,"[100011, 100054, 100242]",5.0,50,[],0.15,0.03,"[""keyword:camisa""]","[""moda-partes-de-cima""]",82553,1118600497:22693818777,1,candidato_revisao_duplicata_nome_preco,dup_np_000269,2,false,source_hits,"[""camisa""]",[]
